id,class,vendor,product,cwe_ids,cwe_names,description
CVE-2024-1721,PC,HYPR,Passwordless,CWE-347,CWE-347 Improper Verification of Cryptographic Signature,Improper Verification of Cryptographic Signature vulnerability in HYPR Passwordless on Windows allows Malicious Software Update.This issue affects HYPR Passwordless: before 9.1.
CVE-2024-2209,PC,"HP, Inc.",HP Printer Firmware Update Utility,CWE-94,CWE-94 Improper Control of Generation of Code ('Code Injection'),A user with administrative privileges can create a compromised dll file of the same name as the original dll within the HP printer’s Firmware Update Utility (FUU) bundle and place it in the Microsoft Windows default downloads directory which can lead to potential arbitrary code execution.
CVE-2024-23269,PC,Apple,macOS,,,"A downgrade issue affecting Intel-based Mac computers was addressed with additional code-signing restrictions. This issue is fixed in macOS Sonoma 14.4, macOS Monterey 12.7.4, macOS Ventura 13.6.5. An app may be able to modify protected parts of the file system."
CVE-2024-24981,PC,n/a,UEFI firmware for some Intel(R) Server M50FCP Family products,CWE-20,CWE-20 Improper Input Validation,Improper input validation in PfrSmiUpdateFw driver in UEFI firmware for some Intel(R) Server M50FCP Family products may allow a privileged user to enable escalation of privilege via local access.
CVE-2024-27825,PC,Apple,macOS,CWE-277,CWE-277 Insecure Inherited Permissions,A downgrade issue affecting Intel-based Mac computers was addressed with additional code-signing restrictions. This issue is fixed in macOS Sonoma 14.5. An app may be able to bypass certain Privacy preferences.
CVE-2024-27837,PC,Apple,macOS,CWE-280,CWE-280 Improper Handling of Insufficient Permissions or Privileges,A downgrade issue was addressed with additional code-signing restrictions. This issue is fixed in macOS Sonoma 14.5. A local attacker may gain access to Keychain items.
CVE-2024-33616,PC,Sharp Corporation,Multiple MFPs (multifunction printers),CWE-306,CWE-306 Missing Authentication for Critical Function,"Admin authentication can be bypassed with some specific invalid credentials, which allows logging in with an administrative privilege. Sharp Corporation states the telnet feature is implemented on older models only, and is planning to provide the firmware update to remove the feature. As for the details of affected product names, model numbers, and versions, refer to the information provided by the respective vendors listed under [References]."
CVE-2024-34167,PC,n/a,Intel(R) Server Board S2600ST Family BIOS and Firmware Update software,CWE-427,CWE-427: Uncontrolled Search Path Element,Uncontrolled search path for the Intel(R) Server Board S2600ST Family BIOS and Firmware Update software all versions may allow an authenticated user to potentially enable escalation of privilege via local access.
CVE-2024-36282,PC,n/a,Intel(R) Server Board S2600ST Family BIOS and Firmware Update software,CWE-20,CWE-20 Improper Input Validation,Improper input validation in the Intel(R) Server Board S2600ST Family BIOS and Firmware Update software all versions may allow a privileged user to potentially enable escalation of privilege via local access.
CVE-2024-36880,PC,Linux,Linux,,,"In the Linux kernel, the following vulnerability has been resolved:

Bluetooth: qca: add missing firmware sanity checks

Add the missing sanity checks when parsing the firmware files before
downloading them to avoid accessing and corrupting memory beyond the
vmalloced buffer."
CVE-2024-40775,PC,Apple,macOS,CWE-200,CWE-200 Exposure of Sensitive Information to an Unauthorized Actor,"A downgrade issue was addressed with additional code-signing restrictions. This issue is fixed in macOS Sonoma 14.6, macOS Monterey 12.7.6, macOS Ventura 13.6.8. An app may be able to leak sensitive user information."
CVE-2024-40814,PC,Apple,macOS,CWE-285,CWE-285 Improper Authorization,A downgrade issue was addressed with additional code-signing restrictions. This issue is fixed in macOS Sonoma 14.6. An app may be able to bypass Privacy preferences.
CVE-2024-40848,PC,Apple,macOS,,,"A downgrade issue was addressed with additional code-signing restrictions. This issue is fixed in macOS Ventura 13.7, macOS Sonoma 14.7, macOS Sequoia 15. An attacker may be able to read sensitive information."
CVE-2024-42492,PC,n/a,BIOS and System Firmware Update Package for Intel(R) Server M50FCP family,CWE-427,CWE-427: Uncontrolled Search Path Element,Uncontrolled search path element in some BIOS and System Firmware Update Package for Intel(R) Server M50FCP family before version R01.02.0002 may allow a privileged user to potentially enable escalation of privilege via local access.
CVE-2024-43864,PC,Linux,Linux,,,"In the Linux kernel, the following vulnerability has been resolved:

net/mlx5e: Fix CT entry update leaks of modify header context

The cited commit allocates a new modify header to replace the old
one when updating CT entry. But if failed to allocate a new one, eg.
exceed the max number firmware can support, modify header will be
an error pointer that will trigger a panic when deallocating it. And
the old modify header point is copied to old attr. When the old
attr is freed, the old modify header is lost.

Fix it by restoring the old attr to attr when failed to allocate a
new modify header context. So when the CT entry is freed, the right
modify header context will be freed. And the panic of accessing
error pointer is also fixed."
CVE-2024-44231,PC,Apple,macOS,,,This issue was addressed through improved state management. This issue is fixed in macOS Sequoia 15.1. A person with physical access to a Mac may be able to bypass Login Window during a software update.
CVE-2024-44280,PC,Apple,macOS,,,"A downgrade issue affecting Intel-based Mac computers was addressed with additional code-signing restrictions. This issue is fixed in macOS Ventura 13.7.1, macOS Sonoma 14.7.1. An app may be able to modify protected parts of the file system."
CVE-2024-4762,PC,Lenovo,Accessories and Display Manager,CWE-295,CWE-295 Improper Certificate Validation,An improper validation vulnerability was reported in the firmware update mechanism of LADM and LDCC that could allow a local attacker to escalate privileges.
CVE-2024-50591,PC,HASOMED,Elefant Software Updater,CWE-77,CWE-77 Command Injection,"An attacker with local access the to medical office computer can 
escalate his Windows user privileges to ""NT AUTHORITY\SYSTEM"" by 
exploiting a command injection vulnerability in the Elefant Update 
Service. The command injection can be exploited by communicating with 
the Elefant Update Service which is running as ""SYSTEM"" via Windows 
Named Pipes.The Elefant Software Updater (ESU) consists of two components. An ESU
 service which runs as ""NT AUTHORITY\SYSTEM"" and an ESU tray client 
which communicates with the service to update or repair the installation
 and is running with user permissions. The communication is implemented 
using named pipes. A crafted message of type 
""MessageType.SupportServiceInfos"" can be sent to the local ESU service 
to inject commands, which are then executed as ""NT AUTHORITY\SYSTEM""."
CVE-2024-50696,PC,n/a,n/a,CWE-494,CWE-494 Download of Code Without Integrity Check,SunGrow WiNet-S V200.001.00.P025 and earlier versions is missing integrity checks for firmware upgrades. Sending a specific MQTT message allows an update to an inverter or a WiNet connectivity dongle with a bogus firmware file that is located on attacker-controlled server.
CVE-2024-6153,PC,Parallels,Desktop,CWE-693,CWE-693: Protection Mechanism Failure,"Parallels Desktop Updater Protection Mechanism Failure Software Downgrade Vulnerability. This vulnerability allows local attackers to downgrade Parallels software on affected installations of Parallels Desktop. An attacker must first obtain the ability to execute low-privileged code on the target host system in order to exploit this vulnerability.

The specific flaw exists within the Updater service. The issue results from the lack of proper validation of version information before performing an update. An attacker can leverage this in conjunction with other vulnerabilities to escalate privileges and execute arbitrary code in the context of root. Was ZDI-CAN-19481."
CVE-2025-11577,PC,Clevo,Notebook System Firmware,,,"Clevo’s UEFI firmware update packages, including B10717.exe, inadvertently contained private signing keys used for Boot Guard and Boot Policy Manifest verification. The exposure of these keys could allow attackers to sign malicious firmware that appears trusted by affected systems, undermining the integrity of the early boot process."
CVE-2025-20034,PC,n/a,Intel(R) Server D50DNP and M50FCP boards,CWE-20,CWE-20 Improper Input Validation,Improper input validation in the BackupBiosUpdate UEFI firmware SmiVariable driver for the Intel(R) Server D50DNP and M50FCP boards before version R01.02.0003 may allow a privileged user to potentially enable information disclosure via local access.
CVE-2025-23133,PC,Linux,Linux,,,"In the Linux kernel, the following vulnerability has been resolved:

wifi: ath11k: update channel list in reg notifier instead reg worker

Currently when ath11k gets a new channel list, it will be processed
according to the following steps:
1. update new channel list to cfg80211 and queue reg_work.
2. cfg80211 handles new channel list during reg_work.
3. update cfg80211's handled channel list to firmware by
ath11k_reg_update_chan_list().

But ath11k will immediately execute step 3 after reg_work is just
queued. Since step 2 is asynchronous, cfg80211 may not have completed
handling the new channel list, which may leading to an out-of-bounds
write error:
BUG: KASAN: slab-out-of-bounds in ath11k_reg_update_chan_list
Call Trace:
    ath11k_reg_update_chan_list+0xbfe/0xfe0 [ath11k]
    kfree+0x109/0x3a0
    ath11k_regd_update+0x1cf/0x350 [ath11k]
    ath11k_regd_update_work+0x14/0x20 [ath11k]
    process_one_work+0xe35/0x14c0

Should ensure step 2 is completely done before executing step 3. Thus
Wen raised patch[1]. When flag NL80211_REGDOM_SET_BY_DRIVER is set,
cfg80211 will notify ath11k after step 2 is done.

So enable the flag NL80211_REGDOM_SET_BY_DRIVER then cfg80211 will
notify ath11k after step 2 is done. At this time, there will be no
KASAN bug during the execution of the step 3.

[1] https://patchwork.kernel.org/project/linux-wireless/patch/20230201065313.27203-1-quic_wgong@quicinc.com/

Tested-on: WCN6855 hw2.0 PCI WLAN.HSP.1.1-03125-QCAHSPSWPL_V1_V2_SILICONZ_LITE-3"
